Glandularia peruviana,680443
Glechoma hederacea,28509
Gleditsia triacanthos,54874
Glyceria borealis,37676
Glyceria canadensis,388677
Glyceria declinata,52154
Glyceria grandis,79847
Glyceria maxima,388680
Glyceria septentrionalis,388684
Glyceria striata,37677
Glycine max,3847
Glycyrrhiza lepidota,47080
Gnaphalium uliginosum,702247
Goodyera pubescens,78780
Gossypium hirsutum,3635
Gratiola aurea,438840
Gratiola neglecta,307731
Gratiola quartermaniae,not found
Gratiola virginiana,307729
Grindelia squarrosa,1114761
Gymnocarpium dryopteris,32116
Gymnocladus dioicus,53883
Gypsophila paniculata,235358
Gypsophila scorzonerifolia,1137866
Hackelia virginiana,1452876
Hamamelis virginiana,4397
Hedeoma hispida,not found
Hedeoma pulegioides,1547260
Hedera helix,4052
Helenium amarum,289417
Helenium autumnale,138408
Helenium flexuosum,53721
Helianthemum bicknellii,not found
Helianthemum canadense,1085672
Helianthus annuus,4232
Helianthus decapetalus,73283
Helianthus divaricatus,73285
Helianthus giganteus,73288
Helianthus grosseserratus,73291
Helianthus hirsutus,73293
Helianthus maximilianii,not found
Helianthus mollis,73299
Helianthus occidentalis,73303
Helianthus pauciflorus,382521
Helianthus petiolaris,4234
Helianthus salicifolius,73310
Helianthus strumosus,382522
Helianthus subrhomboideus,not found
Helianthus tuberosus,4233
Helianthus x,not found
Heliopsis helianthoides,53723
Heliotropium europaeum,168345
Hemerocallis fulva,34190
Hemerocallis lilio-asphodelus,49697
Hepatica acutiloba,387276
Hepatica americana,46980
Heracleum mantegazzianum,380077
Heracleum maximum,40918
Herniaria glabra,115624
Heserostipa comata,not found
Heserostipa spartea,not found
Hesperis matronalis,264418
Heteranthera dubia,44955
Heterotheca subaxillaris,427640
Heuchera americana,100307
Heuchera richardsonii,423499
Hibiscus laevis,241595
Hibiscus moscheutos,241598
Hibiscus syriacus,106335
Hibiscus trionum,183268
Hieracium aurantiacum,221188
Hieracium caespitosum,221190
Hieracium flagellare,378945
Hieracium gronovii,378948
Hieracium longipilum,122536
Hieracium paniculatum,883012
Hieracium piloselloides,102746
Hieracium scabrum,269357
Hieracium umbellatum,268065
Hieracium vulgatum,not found
Hierochloe odorata,286619
Hippuris vulgaris,39321
Holcus lanatus,29679
Holosteum umbellatum,325497
Hordeum brachyantherum,52712
Hordeum jubatum,4517
Hordeum marinum,4519
Hordeum pusillum,38857
Hordeum vulgare,4513
Hosta lancifolia,13091
Houstonia caerulea,120133
Houstonia longifolia,60373
Hudsonia tomentosa,255346
Humulus japonicus,3485
Humulus lupulus,3486
Huperzia lucidula,37429
Huperzia porophila,not found
Hybanthus concolor,97458
Hydrangea arborescens,96933
Hydrastis canadensis,13569
Hydrocotyle ranunculoides,554380
Hydrocotyle umbellata,1475409
Hydrophyllum appendiculatum,not found
Hydrophyllum canadense,85212
Hydrophyllum virginianum,4134
Hylotelephium telephium,91097
Hylotelephium x,not found
Hymenopappus scabiosaeus,1620118
Hyoscyamus niger,4079
Hypericum adpressum,268975
Hypericum ascyron,210378
Hypericum boreale,282535
Hypericum canadense,1136960
Hypericum fraseri,999596
Hypericum gentianoides,1136978
Hypericum gymnanthum,1053356
Hypericum kalmianum,473045
Hypericum majus,1321336
Hypericum mutilum,330172
Hypericum perforatum,65561
Hypericum prolificum,269015
Hypericum punctatum,269017
Hypericum sphaerocarpum,269020
Hypericum virginicum,198791
Hypochaeris radicata,58656
Hypoxis hirsuta,142856
Ilex verticillata,185559
Iliamna remota,139629
Impatiens balsamina,63779
Impatiens capensis,55378
Impatiens pallida,35940
Inula helenium,55635
Iodanthus pinnatifidus,359856
Ionactis linariifolius,not found
Ipomoea coccinea,28523
Ipomoea hederacea,43178
Ipomoea lacunosa,89647
Ipomoea pandurata,89654
Ipomoea purpurea,4121
Ipomopsis rubra,493298
Iris flavescens,not found
Iris pseudacorus,82213
Iris pumila,995819
Iris sibirica,198826
Iris virginica,292533
Iris x,not found
Isanthus brachiatus,201517
Isatis tinctoria,161756
Isoetes butleri,264931
Isoetes melanopoda,13839
Isolepis cernua,76455
Isotria medeoloides,256363
Isotria verticillata,78788
Iva annua,1306930
Jacquemontia tamnifolia,112277
Jeffersonia diphylla,46961
Juglans cinerea,91214
Juglans nigra,16719
Juncus acuminatus,1620122
Juncus alpinoarticulatus,253143
Juncus anthelatus,not found
Juncus articulatus,223654
Juncus balticus,223655
Juncus brachycarpus,576194
Juncus brachycephalus,308411
Juncus bufonius,223656
Juncus canadensis,308403
Juncus compressus,223661
Juncus diffusissimus,308412
Juncus dudleyi,308393
Juncus effusus,13579
Juncus gerardii,223665
Juncus greenei,not found
Juncus interior,308392
Juncus marginatus,1620123
Juncus militaris,not found
Juncus nodatus,not found
Juncus nodosus,308406
Juncus pelocarpus,308400
Juncus scirpoides,308409
Juncus tenuis,932103
Juncus torreyi,932104
Juncus vaseyi,not found
Juniperus communis,58039
Juniperus horizontalis,669713
Juniperus virginiana,39584
Justicia americana,28522
Kallstroemia parviflora,228646
Kalmia angustifolia,45901
Kickxia elatine,105588
Kochia scoparia,83154
Koeleria macrantha,366481
Krigia biflora,19019
Krigia virginica,19025
Kummerowia stipulacea,53891
Kummerowia striata,466223
Lactuca biennis,883013
Lactuca canadensis,527214
Lactuca floridana,883014
Lactuca hirsuta,883011
Lactuca ludoviciana,not found
Lactuca saligna,75948
Lactuca serriola,75943
Lamium amplexicaule,53160
Lamium galeobdolon,53161
Lamium maculatum,53163
Lamium purpureum,53164
Laportea canadensis,194269
Lappula occidentalis,1288202
Lappula squarrosa,203740
Lapsana communis,268080
Larix decidua,71402
Larix laricina,3326
Lathyrus japonicus,154493
Lathyrus latifolius,154494
Lathyrus ochroleucus,1234501
Lathyrus palustris,313104
Lathyrus tuberosus,49829
Lathyrus venosus,1276802
Lechea intermedia,1441988
Lechea minor,1620128
Lechea mucronata,1620129
Lechea pulchella,1620130
Lechea racemulosa,not found
Lechea stricta,not found
Lechea tenuifolia,not found
Leersia lenticularis,not found
Leersia oryzoides,35712
Leersia virginica,38706
Lemna aequinoctialis,161097
Lemna gibba,4470
Lemna minor,4472
Lemna minuta,161101
Lemna obscura,161102
Lemna perpusilla,161103
Lemna trisulca,161105
Lemna turionifera,161106
Lemna valdiviana,161107
Lens culinaris,3864
Leontodon saxatilis,122540
Leonurus cardiaca,587664
Leonurus sibiricus,405945
Lepidium campestre,65351
Lepidium densiflorum,200329
Lepidium didymum,398450
Lepidium draba,153317
Lepidium latifolium,153343
Lepidium perfoliatum,153358
Lepidium ruderale,153365
Lepidium sativum,33125
Lepidium virginicum,59292
Leptochloa acuminata,not found
Leptoloma cognatum,not found
Lespedeza capitata,571920
Lespedeza cuneata,53893
Lespedeza hirta,466224
Lespedeza intermedia,556515
Lespedeza leptostachya,571921
Lespedeza thunbergii,556517
Lespedeza violacea,701552
Lespedeza virginica,701553
Leucanthemum vulgare,99072
Leucojum aestivum,54835
Leucospora multifida,438423
Leymus arenarius,220462
Liatris aspera,983213
Liatris cylindracea,301150
Liatris punctata,344074
Liatris pycnostachya,983228
Liatris scariosa,983229
Liatris spicata,886939
Ligustrum obtusifolium,178760
Ligustrum vulgare,13597
Lilium lancifolium,79002
Lilium michiganense,84049
Lilium philadelphicum,84056
Linaria genistifolia,309346
Linaria vulgaris,43171
Lindera benzoin,55958
Lindernia dubia,438434
Linnaea borealis,77623
Linum intercursum,not found
Linum medium,1620133
Linum perenne,35941
Linum striatum,586394
Linum sulcatum,610154
Linum usitatissimum,4006
Linum virginianum,not found
Liparis lilifolia,78794
Liparis loeselii,226209
Lipocarpha drummondii,1287961
Lipocarpha micrantha,1234527
Liquidambar styraciflua,4400
Liriodendron tulipifera,3415
Lithospermum canescens,650305
Lithospermum croceum,not found
Lithospermum incisum,543573
Lithospermum latifolium,475905
Lithospermum offlcinale,not found
Lobelia cardinalis,76578
Lobelia inflata,308559
Lobelia kalmii,368688
Lobelia siphilitica,330173
Lobelia spicata,1441989
Lobularia maritima,226051
Lolium perenne,4522
Lolium temulentum,34176
Lonicera canadensis,350584
Lonicera dioica,486665
Lonicera hirsuta,566142
Lonicera japonica,105884
Lonicera maackii,51255
Lonicera morrowii,255350
Lonicera oblongifolia,566149
Lonicera reticulata,180182
Lonicera ruprechtiana,447675
Lonicera sempervirens,134522
Lonicera subsessilis,486687
Lonicera tatarica,447676
Lonicera x,not found
Lonicera xylosteum,439142
Lotus corniculatus,47247
Lotus unifoliolatus,181289
Ludwigia alternifolia,330174
Ludwigia palustris,376201
Ludwigia peploides,13119
Ludwigia polycarpa,1081046
Ludwigia sphaerocarpa,1081047
Lunaria annua,153659
Lupinus perennis,53236
Lupinus polyphyllus,3874
Luzula acuminata,203794
Luzula luzuloides,318444
Luzula multiflora,178423
Lycium barbarum,112863
Lycium chinense,112883
Lycopersicon esculentum,4081
Lycopodiella inundata,37431
Lycopodium clavatum,3252
Lycopus americanus,932105
Lycopus amplectens,not found
Lycopus asper,not found
Lycopus europaeus,260603
Lycopus rubellus,1620141
Lycopus uniflorus,392634
Lycopus virginicus,1620142
Lysimachia ciliata,213256
Lysimachia clethroides,167892
Lysimachia hybrida,306301
Lysimachia lanceolata,185814
Lysimachia nummularia,175113
Lysimachia punctata,213289
Lysimachia quadriflora,306298
Lysimachia quadrifolia,213290
Lysimachia terrestris,306308
Lysimachia thyrsiflora,174664
Lysimachia vulgaris,191068
Lysimachia x,not found
Lythrum alatum,1620146
Lythrum salicaria,13129
Macleaya cordata,56857
Maclura pomifera,3496
Madia sativa,149445
Magnolia stellata,54733
Mahonia repens,559508
Maianthemum canadense,416391
Maianthemum racemosum,39530
Maianthemum stellatum,191661
Maianthemum trifolium,416393
Malaxis monophyllos,426910
Malaxis unifolia,not found
Malcolmia africana,234454
Malus baccata,106549
Malus coronaria,106550
Malus ioensis,106557
Malus prunifolia,106564
Malus pumila,283210
Malus toringa,not found
Malus x,not found
Malva alcea,446150
Malva moschata,446345
Malva neglecta,183277
Malva parviflora,145753
Malva rotundifolia,not found
Malva sylvestris,145754
Malva verticillata,446348
Malvastrum hispidum,not found
Marrubium vulgare,41230
Matricaria chamomilla,98504
Matricaria discoidea,883867
Matteuccia struthiopteris,3277
Matthiola incana,3724
Mazus miquelii,1620947
Mazus pumilus,113205
Medeola virginiana,4694
Medicago lupulina,47085
Medicago sativa,3879
Melampyrum lineare,68868
Melica mutica,888272
Melica nitens,not found
Melilotus albus,47082
Melilotus altissimus,1155344
Melilotus officinalis,47083
Melissa officinalis,39338
Menispermum canadense,49681
Mentha aquatica,190902
Mentha arvensis,292239
Mentha spicata,29719
Mentha suaveolens,38860
Mentha x,not found
Mentzelia decapetala,37834
Mentzelia nuda,193490
Menyanthes trifoliata,28525
Mertensia virginica,417949
Mikania scandens,102787
Milium effusum,376129
Mimulus alatus,not found
Mimulus glabratus,270978
Mimulus ringens,188307
Minuartia michauxii,not found
Minuartia patula,not found
Mirabilis albida,427807
Mirabilis hirsuta,427807
Mirabilis jalapa,3538
Mirabilis linearis,not found
Mirabilis nyctaginea,46156
Miscanthus sacchariflorus,183675
Miscanthus sinensis,62337
Mitchella repens,45181
Mitella diphylla,40796
Mitella nuda,40798
Moehringia lateriflora,410645
Mollugo verticillata,3592
Monarda bradburiana,182378
Monarda citriodora,182379
Monarda clinopodia,182380
Monarda didyma,39343
Monarda fistulosa,39344
Monarda punctata,182387
Monolepis nuttalliana,240013
Monotropa hypopithys,176248
Monotropa uniflora,50148
Morella cerifera,3510
Morus alba,3498
Morus rubra,32202
Muhlenbergia asperifolia,946618
Muhlenbergia bushii,not found
Muhlenbergia cuspidata,946624
Muhlenbergia frondosa,not found
Muhlenbergia glabrifloris,not found
Muhlenbergia glomerata,not found
Muhlenbergia mexicana,946647
Muhlenbergia racemosa,286512
Muhlenbergia schreberi,751683
Muhlenbergia sobolifera,372163
Muhlenbergia sylvatica,160557
Muhlenbergia tenuiflora,946667
Mulgedium pulchellum,1233964
Muscari botryoides,81769
Muscari racemosum,352816
Myosotis arvensis,192338
Myosotis laxa,192342
Myosotis scorpioides,519065
Myosotis stricta,192842
Myosotis sylvatica,192364
Myosotis verna,192365
Myosoton aquaticum,228244
Myosurus minimus,59993
Myriophyllum heterophyllum,208866
Myriophyllum hippuroides,637472
Myriophyllum pinnatum,208868
Myriophyllum sibiricum,24953
Myriophyllum spicatum,208873
Myriophyllum verticillatum,208876
Nabalus albus,883017
Nabalus altissimus,43202
Nabalus asperus,not found
Nabalus crepidineus,883023
Nabalus racemosus,883025
Najas flexilis,29650
Najas guadalupensis,403037
Najas marina,55316
Najas minor,62343
Napaea dioica,108457
Narcissus pseudo-narcissus,39639
Narcissus x,not found
Nassella viridula,37681
Nasturtium officinale,65948
Nelumbo lutea,4431
Nemopanthus mucronatus,4302
Nepeta cataria,39347
Neslia paniculata,98023
Nicandra physalodes,33118
Nicotiana longiflora,118702
Nicotiana rustica,4093
Nigella damascena,3444
Nothocalais cuspidata,231836
Nothoscordum bivalve,51465
Nuphar advena,77108
Nuphar variegata,4416
Nuttallanthus canadensis,69914
Nymphaea odorata,4419
Nyssa sylvatica,4292
Oenanthe javanica,49556
Oenothera biennis,3942
Oenothera clelandii,690534
Oenothera fruticosa,203951
Oenothera glazioviana,482428
Oenothera grandis,690536
Oenothera laciniata,238288
Oenothera nuttallii,337558
Oenothera perennis,690544
Oenothera pilosella,1447707
Oenothera rhombipetala,690548
Oenothera speciosa,3953
Oenothera villosa,482603
Onoclea sensibilis,3281
Ononis campestris,not found
Onopordum acanthium,92915
Onosmodium hispidissimum,not found
Ophioglossum pusillum,208698
Opuntia humifusa,446152
Opuntia macrorhiza,1041245
Orbexilum onobrychis,458340
Orbexilum pedunculatum,458341
Origanum vulgare,39352
Ornithogalum umbellatum,81785
Orobanche fasciculata,48537
Orobanche uniflora,86095
Orthilia secunda,93819
Oryzopsis asperifolia,796701
Oryzopsis pungens,1118090
Oryzopsis racemosa,38680
Osmorhiza claytonii,105909
Osmorhiza longistylis,54830
Osmunda cinnamomea,3284
Osmunda claytoniana,29589
Osmunda spectabilis,not found
Ostrya virginiana,13622
Oxalis corniculata,212256
Oxalis stricta,213833
Oxalis violacea,446153
Oxydendrum arboreum,95636
Oxypolis rigidior,178701
Pachysandra terminalis,74825
Packera aurea,98688
Packera glabella,34220
Packera obovata,98700
Packera paupercula,34240
Packera plattensis,1455566
Packera pseudaurea,34241
Panax quinquefolius,44588
Panax trifolius,44683
Panicum capillare,33109
Panicum dichotomiflorum,29692
Panicum flexile,888273
Panicum gattingeri,not found
Panicum miliaceum,4540
Panicum philadelphicum,not found
Panicum verrucosum,220448
Panicum virgatum,38727
Papaver rhoeas,33128
Papaver somniferum,3469
Parietaria pensylvanica,194270
Parnassia glauca,324805
Paronychia canadensis,330176
Paronychia fastigiata,157621
Parthenium hysterophorus,183063
Parthenium integrifolium,not found
Parthenocissus inserta,345125
Parthenocissus quinquefolia,3607
Parthenocissus tricuspidata,345127
Pascopyrum smithii,86023
Paspalum laeve,1620157
Paspalum setaceum,547450
Pastinaca sativa,4041
Pedicularis canadensis,1325716
Pedicularis lanceolata,43175
Pediomelum argophyllum,458352
Pellaea glabella,414648
Peltandra virginica,78376
Penstemon calycosus,1279143
Penstemon cobaea,265134
Penstemon digitalis,265135
Penstemon gracilis,265140
Penstemon grandiflorus,379497
Penstemon hirsutus,265143
Penstemon pallidus,388182
Penstemon tubaeflorus,265170
Penthorum sedoides,23262
Perideridia americana,234853
Perilla frutescens,48386
Persicaria amphibia,254780
Persicaria arifolia,452456
Persicaria bicornis,487990
Persicaria bungeana,580469
Persicaria careyi,487991
Persicaria hydropiper,46901
Persicaria hydropiperoides,487997
Persicaria lapathifolia,430754
Persicaria longiseta,467333
Persicaria maculosa,457184
Persicaria orientalis,467334
Persicaria pensylvanica,137687
Persicaria punctata,137688
Persicaria sagittata,137696
Persicaria virginiana,46788
Petasites hybridus,278673
Petrorhagia saxifraga,46121
Petunia axillaris,33119
Petunia violacea,not found
Petunia x,not found
Phalaris arundinacea,96050
Phalaris canariensis,376798
Phedimus aizoon,116726
Phedimus spurius,202991
Phegopteris connectilis,173899
Phegopteris hexagonoptera,93619
Phellodendron amurense,68554
Phemeranthus rugospermum,not found
Philadelphus coronarius,1403168
Philadelphus floridus,not found
Philadelphus inodorus,23114
Philadelphus pubescens,683729
Phleum pratense,15957
Phlox biflda,not found
Phlox divaricata,103528
Phlox drummondii,103529
Phlox glaberrima,103531
Phlox maculata,103533
Phlox nivalis,103535
Phlox paniculata,103537
Phlox pilosa,103539
Phlox subulata,103544
Phragmites australis,29695
Phryma leptostachya,41401
Phyla cuneifolia,925364
Phyla lanceolata,86859
Physalis alkekengi,33120
Physalis angulata,113208
Physalis grisea,not found
Physalis heterophylla,304155
Physalis lanceolata,304150
Physalis philadelphica,304130
Physalis pubescens,300354
Physalis pumila,304157
Physalis subglabrata,482384
Physalis virginiana,304158
Physaria gracilis,362599
Physocarpus opulifolius,133202
Physostegia angustifolia,457149
Physostegia virginiana,28510
Phytolacca americana,3527
Picea abies,3329
Picea glauca,3330
Picea mariana,3335
Picris hieracioides,212690
Pilea fontana,99289
Pilea pumila,24776
Pinus banksiana,3353
Pinus nigra,58042
Pinus pungens,164241
Pinus resinosa,54921
Pinus rigida,164242
Pinus strobus,3348
Pinus sylvestris,3349
Pinus virginiana,71654
Piptochaetium avenaceum,399655
Pistia stratiotes,4477
Pisum sativum,3888
Plagiobothrys hispidulus,not found
Plantago aristata,197795
Plantago cordata,not found
Plantago lanceolata,39414
Plantago major,29818
Plantago media,101992
Plantago patagonica,197815
Plantago psyllium,not found
Plantago rugelii,101993
Plantago virginica,113209
Platanthera blephariglottis,1620161
Platanthera ciliaris,78829
Platanthera clavellata,not found
Platanthera dilatata,409001
Platanthera flava,not found
Platanthera hookeri,not found
Platanthera huronensis,1120565
Platanthera lacera,706068
Platanthera leucophaea,36962
Platanthera orbiculata,not found
Platanthera psycodes,not found
Platanus occidentalis,4403
Pluchea odorata,1548633
Poa alsodes,368355
Poa annua,93036
Poa arida,289071
Poa bulbosa,202404
Poa chapmaniana,1159260
Poa compressa,269373
Poa languida,330868
Poa nemoralis,269376
Poa paludigena,not found
Poa palustris,269377
Poa pratensis,4545
Poa sylvestris,368392
Poa trivialis,89684
Poa wolfli,not found
Podophyllum peltatum,35933
Pogonia ophioglossoides,78838
Poinsettia dentata,not found
Polanisia dodecandra,72660
Polanisia trachysperma,not found
Polemonium reptans,13640
Polygala cruciata,4276
Polygala incarnata,690793
Polygala polygama,690812
Polygala sanguinea,485366
Polygala senega,174549
Polygala verticillata,690840
Polygaloides paucifolia,not found
Polygonatum biflorum,39535
Polygonatum pubescens,221231
Polygonella articulata,452461
Polygonum achoreum,701365
Polygonum arenastrum,701369
Polygonum aviculare,137693
Polygonum buxiforme,701377
Polygonum erectum,137694
Polygonum ramosissimum,701410
Polygonum tenue,not found
Polymnia canadensis,183070
Polypodium virginianum,872808
Polystichum acrostichoides,28470
Polytaenia nuttallii,178705
Pontederia cordata,44964
Populus alba,43335
Populus balsamifera,73824
Populus deltoides,3696
Populus grandidentata,482945
Populus heterophylla,not found
Populus nigra,3691
Populus tremuloides,3693
Populus x,not found
Portulaca oleracea,46147
Potamogeton amplifolius,16364
Potamogeton berchtoldii,108425
Potamogeton crispus,55318
Potamogeton diversifolius,213838
Potamogeton epihydrus,397064
Potamogeton foliosus,292609
Potamogeton friesii,397066
Potamogeton gramineus,55319
Potamogeton illinoensis,397070
Potamogeton natans,189328
Potamogeton nodosus,99363
Potamogeton praelongus,246704
Potamogeton pulcher,397073
Potamogeton pusillus,246702
Potamogeton richardsonii,29651
Potamogeton robbinsii,55321
Potamogeton strictifolius,397078
Potamogeton vaseyi,397084
Potamogeton x,not found
Potamogeton zosteriformis,55322
Potentilla argentea,654633
Potentilla inclinata,516013
Potentilla indica,13044
Potentilla intermedia,not found
Potentilla norvegica,57931
Potentilla pensylvanica,457914
Potentilla recta,538583
Potentilla reptans,57933
Potentilla rivalis,667281
Potentilla simplex,667283
Potentilla tridentata,57934
Poterium sanguisorba,137456
Prionopsis ciliata,71088
Proboscidea louisianica,9786
Proserpinaca palustris,434573
Prunella vulgaris,39358
Prunus americana,122118
Prunus angustifolia,122119
Prunus armeniaca,36596
Prunus avium,42229
Prunus cerasus,140311
Prunus domestica,3758
Prunus hortulana,151434
Prunus mahaleb,129217
Prunus nigra,122120
Prunus padus,97307
Prunus pensylvanica,262529
Prunus persica,3760
Prunus pumila,262528
Prunus serotina,23207
Prunus subhirtella,97320
Prunus tomentosa,105667
Prunus virginiana,133204
Pseudognaphalium macounii,1209487
Pseudognaphalium obtusifolium,1209488
Psoralidium tenuiflorum,247917
Ptelea trifoliata,210336
Pteridium aquilinum,32101
Puccinellia distans,13649
Pueraria montana,132459
Pycnanthemum muticum,326164
Pycnanthemum tenuifolium,751853
Pycnanthemum verticillatum,not found
Pycnanthemum virginianum,392642
Pyrola americana,93820
Pyrola asarifolia,93823
Pyrola chlorantha,93824
Pyrola elliptica,93825
Pyrus betulaefolia,436086
Pyrus calleryana,36597
Pyrus communis,23211
Pyrus pyrifolia,3767
Quercus alba,3513
Quercus bicolor,889476
Quercus coccinea,354624
Quercus ellipsoidalis,498457
Quercus imbricaria,39469
Quercus macrocarpa,519047
Quercus muhlenbergii,not found
Quercus palustris,73152
Quercus rubra,3512
Quercus velutina,500452
Quercus x,not found
Ranunculus abortivus,286845
Ranunculus acris,3447
Ranunculus bulbosus,74828
Ranunculus cymbalaria,286840
Ranunculus fascicularis,568547
Ranunculus flabellaris,not found
Ranunculus gmelinii,286903
Ranunculus hispidus,476038
Ranunculus longirostris,not found
Ranunculus pensylvanicus,286968
Ranunculus recurvatus,46994
Ranunculus repens,137665
Ranunculus rhomboideus,568568
Ranunculus sardous,35930
Ranunculus sceleratus,147635
Ranunculus testiculatus,not found
Raphanus raphanistrum,109996
Raphanus sativus,3726
Rapistrum rugosum,71362
Ratibida columnifera,53728
Ratibida pinnata,52294
Reseda alba,28546
Reseda lutea,202615
Reseda luteola,415813
Reynoutria japonica,488216
Rhamnus alnifolia,527216
Rhamnus arguta,not found
Rhamnus cathartica,3610
Rhamnus davurica,105902
Rhamnus japonica,73258
Rhamnus lanceolata,706615
Rhamnus utilis,1037062
Rheum rhabarbarum,333310
Rhexia virginica,40003
Rhododendron groenlandicum,49605
Rhododendron periclymenoides,78641
Rhodotypos scandens,32245
Rhus aromatica,289751
Rhus copallinum,32258
Rhus glabra,298662
Rhus hirta,255348
Rhus x,not found
Rhynchospora alba,241642
Rhynchospora capillacea,not found
Rhynchospora capitellata,not found
Rhynchospora fusca,529450
Rhynchospora globularis,1620174
Rhynchospora macrostachya,not found
Rhynchospora nitens,1620178
Rhynchospora scirpoides,76507
Ribes americanum,3802
Ribes aureum,23283
Ribes cynosbati,208494
Ribes hirtellum,175203
Ribes missouriense,175217
Ribes nigrum,78511
Ribes rubrum,175228
Ribes triste,175233
Robinia hispida,98745
Robinia luxurians,not found
Robinia pseudoacacia,35938
Robinia viscosa,168547
Rorippa aquatica,65950
Rorippa austriaca,157082
Rorippa palustris,50498
Rorippa sessiliflora,1425328
Rorippa sinuata,157099
Rorippa sylvestris,65952
Rosa acicularis,117260
Rosa arkansana,267231
Rosa blanda,74640
Rosa canina,74635
Rosa carolina,74638
Rosa centifolia,396733
Rosa cinnamomea,74642
Rosa eglanteria,74636
Rosa gallica,74632
Rosa micrantha,267241
Rosa multiflora,74647
Rosa palustris,267247
Rosa rugosa,74645
Rosa setigera,137000
Rosa virginiana,74639
Rosa x,not found
Rotala ramosior,312925
Rubus allegheniensis,75062
Rubus armeniacus,926038
Rubus caesius,75065
Rubus flagellaris,190224
Rubus frondosus,not found
Rubus hispidus,43104
Rubus idaeus,32247
Rubus laciniatus,1546436
Rubus missouricus,not found
Rubus occidentalis,75079
Rubus odoratus,75080
Rubus parviflorus,59496
Rubus pensilvanicus,75084
Rubus phoenicolasius,75085
Rubus pubescens,75086
Rubus recurvans,not found
Rubus rosa,3764
Rubus setosus,75092
Rubus wheeleri,not found
Rudbeckia fulgida,52312
Rudbeckia grandiflora,52297
Rudbeckia hirta,52299
Rudbeckia laciniata,52310
Rudbeckia subtomentosa,52307
Rudbeckia triloba,52309
Ruellia humilis,192256
Ruellia strepens,441029
Rumex acetosella,61450
Rumex altissimus,not found
Rumex britannica,not found
Rumex conglomeratus,242534
Rumex crispus,174649
Rumex fueginus,not found
Rumex obtusifolius,3619
Rumex patientia,137229
Rumex thyrsiflorus,696533
Rumex triangulivalvis,1234506
Rumex verticillatus,1620180
Ruppia cirrhosa,83789
Sabatia angularis,82728
Sabatia campanulata,1620183
Sabatia campestris,236218
Sagina procumbens,230724
Sagittaria brevirostra,353115
Sagittaria calycina,1419492
Sagittaria cuneata,353097
Sagittaria graminea,146149
Sagittaria latifolia,15008
Sagittaria rigida,353102
Salicornia maritima,447781
Salix alba,75704
Salix amygdaloides,75705
Salix babylonica,75706
Salix bebbiana,75707
Salix candida,1087216
Salix caprea,172267
Salix cinerea,470278
Salix cordata,426349
Salix discolor,75709
Salix eriocephala,285592
Salix fragilis,77063
Salix humilis,1242995
Salix interior,75712
Salix lucida,350589
Salix myricoides,1510608
Salix nigra,75714
Salix pedicellaris,1120109
Salix pentandra,75715
Salix petiolaris,1242996
Salix purpurea,77065
Salix pyrifolia,1242997
Salix sericea,312456
Salix serissima,1120560
Salix x,not found
Salsola collina,525237
Salsola tragus,355937
Salvia azurea,392652
Salvia pratensis,49216
Salvia reflexa,not found
Salvia sylvestris,268931
Sambucus nigra,4202
Sambucus racemosa,4203
Samolus parviflorus,1081845
Sanguinaria canadensis,3472
Sanguisorba canadensis,137455
Sanicula canadensis,52574
Sanicula marilandica,not found
Sanicula odorata,393533
Sanicula trifoliata,393535
Sanvitalia procumbens,502543
Saponaria officinalis,3572
Sarracenia purpurea,45176
Sassafras albidum,46945
Satureja acinos,not found
Satureja hortensis,49987
Saururus cernuus,13260
Saxifraga pensylvanica,90609
Schedonorus pratensis,4608
Scheuchzeria palustris,29653
Schizachne purpurascens,545880
Schizachyrium scoparium,79855
Schoenoplectus acutus,140885
Schoenoplectus fluviatilis,not found
Schoenoplectus hallii,not found
Schoenoplectus heterochaetus,1442356
Schoenoplectus maritimus,not found
Schoenoplectus pungens,238833
Schoenoplectus purshianus,not found
Schoenoplectus smithii,not found
Schoenoplectus subterminalis,1442359
Schoenoplectus tabernaemontani,316508
Schoenoplectus torreyi,1442360
Schrankia nuttallii,not found
Scilla non-scripta,not found
Scilla sibirica,not found
Scirpus atrocinctus,435679
Scirpus atrovirens,743735
Scirpus cyperinus,435680
Scirpus expansus,435681
Scirpus georgianus,435683
Scirpus hattorianus,435684
Scirpus microcarpus,100302
Scirpus pedicellatus,1540061
Scirpus pendulus,435685
Scirpus polyphyllus,1540062
Scleranthus annuus,230712
Scleria muehlenbergii,1352569
Scleria pauciflora,not found
Scleria reticularis,140889
Scleria triglomerata,906966
Scleria verticillata,1620189
Sclerochloa dura,211954
Scrophularia lanceolata,942075
Scrophularia marilandica,764929
Scutellaria elliptica,1343444
Scutellaria galericulata,53169
Scutellaria lateriflora,233893
Scutellaria nervosa,not found
Scutellaria ovata,not found
Scutellaria parvula,942060
Secale cereale,4550
Securigera varia,53861
Sedum acre,23028
Sedum alboroseum,202969
Sedum album,23029
Sedum reflexum,91145
Sedum sarmentosum,91146
Sedum sexangulare,91147
Sedum ternatum,91148
Selaginella apoda,39585
Selaginella rupestris,88037
Senecio hieraciifolius,not found
Senecio jacobaea,98722
Senecio suaveolens,422328
Senecio viscosus,85882
Senecio vulgaris,76276
Senna hebecarpa,1582321
Senna marilandica,not found
Senna obtusifolia,346985
Senna occidentalis,126820
Setaria faberi,149378
